Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
6.0,3.0,3.0,3.0,0.753192124,0.394461727,0.395938854,0.189795539,0.631497733,0.118862306,0.341044491,0.232180102,0.299154907,0.175266599,Hardware Engineer
6.0,3.0,3.0,3.0,0.801067347,0.378378095,0.364726024,0.080555034,0.591029025,0.038322471,0.39256068,0.109947898,0.272280117,0.242369918,Hardware Engineer
6.0,3.0,3.0,3.0,0.719895342,0.433562761,0.271082563,0.108856975,0.480454565,0.162686452,0.473793463,0.177295021,0.306496356,0.228445626,Hardware Engineer
6.0,3.0,3.0,3.0,0.610230417,0.546011609,0.378902403,0.160491675,0.627532204,0.220978337,0.32968859,0.182597111,0.247679587,0.294534767,Hardware Engineer
6.0,2.0,2.0,2.0,0.582799869,0.456266578,0.283623586,0.116550442,0.663806794,0.233296528,0.253705946,0.209231761,0.318438732,0.286176696,Hardware Engineer
6.0,2.0,2.0,2.0,0.753192124,0.394461727,0.395938854,0.189795539,0.631497733,0.118862306,0.341044491,0.232180102,0.299154907,0.175266599,Hardware Engineer
6.0,2.0,2.0,2.0,0.801067347,0.378378095,0.364726024,0.080555034,0.591029025,0.038322471,0.39256068,0.109947898,0.272280117,0.242369918,Hardware Engineer
6.0,2.0,2.0,2.0,0.719895342,0.433562761,0.271082563,0.108856975,0.480454565,0.162686452,0.473793463,0.177295021,0.306496356,0.228445626,Hardware Engineer
6.0,2.0,2.0,2.0,0.610230417,0.546011609,0.378902403,0.160491675,0.627532204,0.220978337,0.32968859,0.182597111,0.247679587,0.294534767,Hardware Engineer
6.0,2.0,2.0,2.0,0.582799869,0.456266578,0.283623586,0.116550442,0.663806794,0.233296528,0.253705946,0.209231761,0.318438732,0.286176696,Hardware Engineer
4.0,4.0,4.0,4.0,0.743310577,0.33680304,0.329929516,0.079298876,0.603713112,0.076354516,0.358365749,0.191515097,0.276233604,0.222803578,Application Support Engineer
4.0,4.0,4.0,4.0,0.751555029,0.365997449,0.292249141,0.052744145,0.630021556,0.054774985,0.334642466,0.119382905,0.297740958,0.21662206,Application Support Engineer
4.0,4.0,4.0,4.0,0.72670986,0.453314495,0.441076606,0.070797917,0.704415872,0.068588776,0.346117758,0.118934995,0.323296419,0.198334703,Application Support Engineer
4.0,4.0,4.0,4.0,0.855417277,0.485295852,0.52527174,0.190255926,0.607557038,0.05022418,0.53455894,0.106883407,0.28962847,0.278651221,Application Support Engineer
4.0,4.0,4.0,4.0,0.68799449,0.68108499,0.55281859,0.264045634,0.672107372,0.23201754,0.41474006,0.121044312,0.237029681,0.262919054,Application Support Engineer
4.0,4.0,4.0,4.0,0.71708999,0.430651109,0.408521621,0.047267516,0.689486226,0.071985058,0.410854647,0.144766244,0.368975729,0.209541051,Application Support Engineer
5.0,5.0,5.0,5.0,0.62612897,0.645621797,0.492500782,0.155946123,0.836944513,0.17013681,0.26026297,0.161052821,0.308985073,0.242279915,Application Support Engineer
5.0,5.0,5.0,5.0,0.661364848,0.498642452,0.381613133,0.154613755,0.626898359,0.131800565,0.34064901,0.171667727,0.274555449,0.228149285,Application Support Engineer
5.0,5.0,5.0,5.0,0.7559071,0.501409129,0.48485522,0.364627465,0.411261215,0.164792512,0.589135363,0.184145244,0.413984665,0.352882932,Application Support Engineer
5.0,5.0,5.0,5.0,0.603625659,0.310261464,0.346326573,0.108859948,0.594106658,0.139116293,0.35401545,0.214150185,0.419351794,0.169019258,Application Support Engineer
5.0,5.0,5.0,5.0,0.768874206,0.637803153,0.709992829,0.538449501,0.611946452,0.203303816,0.477497992,0.099727135,0.303890332,0.307756876,Application Support Engineer
5.0,5.0,5.0,5.0,0.819244075,0.240820666,0.279236312,0.037747513,0.606177663,0.022843067,0.445118308,0.139292868,0.322257052,0.233826752,Application Support Engineer
1.0,1.0,1.0,1.0,0.775376701,0.409948906,0.268978181,0.052078503,0.617461693,0.053553669,0.385082319,0.127137644,0.253035261,0.214669262,Application Support Engineer
1.0,1.0,1.0,1.0,0.706838253,0.39888808,0.311661861,0.047507641,0.644714746,0.069148153,0.376890427,0.136248956,0.310435559,0.181936339,Application Support Engineer
1.0,1.0,1.0,1.0,0.739035739,0.366985706,0.392931313,0.074201979,0.642433965,0.079714342,0.392118157,0.155691162,0.308056525,0.242074667,Application Support Engineer
1.0,1.0,1.0,1.0,0.7326511,0.400373762,0.174649333,0.046383378,0.627421429,0.112477783,0.28993027,0.184914845,0.337547295,0.209181688,Application Support Engineer
1.0,1.0,1.0,1.0,0.746886377,0.278067102,0.309874817,0.078863841,0.558923805,0.05423181,0.332887746,0.205632767,0.269830502,0.21562074,Application Support Engineer
1.0,1.0,1.0,1.0,0.78998582,0.282451477,0.327952465,0.155913922,0.515662785,0.111832719,0.356672148,0.245364731,0.384814687,0.234920517,Application Support Engineer
0.0,0.0,0.0,0.0,0.670755662,0.522801215,0.513300365,0.102744002,0.729184635,0.125772123,0.325447245,0.105452376,0.309944934,0.20587248,Application Support Engineer
0.0,0.0,0.0,0.0,0.707373745,0.476892811,0.45590422,0.202062962,0.621021122,0.116942502,0.45329221,0.145411939,0.302456518,0.292687797,Application Support Engineer
0.0,0.0,0.0,0.0,0.813185501,0.286933478,0.267696847,0.039618885,0.542376399,0.039272401,0.43360408,0.150692312,0.334429899,0.232092022,Application Support Engineer
0.0,0.0,0.0,0.0,0.672370688,0.475670385,0.37998898,0.101136332,0.583124908,0.099947144,0.430397799,0.115535833,0.328435051,0.21394943,Application Support Engineer
0.0,0.0,0.0,0.0,0.725870767,0.404913979,0.315804092,0.077542219,0.569543745,0.096070389,0.456986636,0.209714543,0.510200715,0.108643236,Application Support Engineer
0.0,0.0,0.0,0.0,0.705715777,0.295593258,0.317235578,0.078402411,0.562021978,0.04447218,0.39298369,0.144470093,0.330689026,0.212667589,Application Support Engineer
3.0,3.0,3.0,3.0,0.730923544,0.338586651,0.325070828,0.104939903,0.61384723,0.090844889,0.398803944,0.166345775,0.351153591,0.222227757,Application Support Engineer
3.0,3.0,3.0,3.0,0.657404103,0.42714514,0.430861918,0.161204475,0.518638272,0.117347719,0.512738504,0.169607862,0.327063674,0.273158641,Application Support Engineer
3.0,3.0,3.0,3.0,0.652411076,0.591010711,0.550184539,0.151155404,0.714051672,0.092001501,0.364782292,0.120858715,0.275391301,0.224039591,Application Support Engineer
3.0,3.0,3.0,3.0,0.609525805,0.715860707,0.549060119,0.346954316,0.726653899,0.229394458,0.478244323,0.062673911,0.252147315,0.428442277,Application Support Engineer
3.0,3.0,3.0,3.0,0.8154937,0.441264388,0.537502269,0.194300398,0.584363003,0.055758711,0.474651807,0.13408339,0.316346667,0.2399473,Application Support Engineer
3.0,3.0,3.0,3.0,0.671263014,0.493737847,0.466647168,0.167743884,0.713866782,0.106816728,0.320151338,0.164443616,0.307393961,0.182960587,Application Support Engineer
2.0,2.0,2.0,2.0,0.766015725,0.531548301,0.456945365,0.29996154,0.698771239,0.109291849,0.229316879,0.081778703,0.181424919,0.195313719,Application Support Engineer
2.0,2.0,2.0,2.0,0.743310577,0.33680304,0.329929516,0.079298876,0.603713112,0.076354516,0.358365749,0.191515097,0.276233604,0.222803578,Application Support Engineer
2.0,2.0,2.0,2.0,0.751555029,0.365997449,0.292249141,0.052744145,0.630021556,0.054774985,0.334642466,0.119382905,0.297740958,0.21662206,Application Support Engineer
2.0,2.0,2.0,2.0,0.72670986,0.453314495,0.441076606,0.070797917,0.704415872,0.068588776,0.346117758,0.118934995,0.323296419,0.198334703,Application Support Engineer
2.0,2.0,2.0,2.0,0.855417277,0.485295852,0.52527174,0.190255926,0.607557038,0.05022418,0.53455894,0.106883407,0.28962847,0.278651221,Application Support Engineer
2.0,2.0,2.0,2.0,0.68799449,0.68108499,0.55281859,0.264045634,0.672107372,0.23201754,0.41474006,0.121044312,0.237029681,0.262919054,Application Support Engineer
4.0,4.0,4.0,4.0,0.71708999,0.430651109,0.408521621,0.047267516,0.689486226,0.071985058,0.410854647,0.144766244,0.368975729,0.209541051,Application Support Engineer
4.0,4.0,4.0,4.0,0.62612897,0.645621797,0.492500782,0.155946123,0.836944513,0.17013681,0.26026297,0.161052821,0.308985073,0.242279915,Application Support Engineer
4.0,4.0,4.0,4.0,0.661364848,0.498642452,0.381613133,0.154613755,0.626898359,0.131800565,0.34064901,0.171667727,0.274555449,0.228149285,Application Support Engineer
4.0,4.0,4.0,4.0,0.7559071,0.501409129,0.48485522,0.364627465,0.411261215,0.164792512,0.589135363,0.184145244,0.413984665,0.352882932,Application Support Engineer
4.0,4.0,4.0,4.0,0.603625659,0.310261464,0.346326573,0.108859948,0.594106658,0.139116293,0.35401545,0.214150185,0.419351794,0.169019258,Application Support Engineer
4.0,4.0,4.0,4.0,0.768874206,0.637803153,0.709992829,0.538449501,0.611946452,0.203303816,0.477497992,0.099727135,0.303890332,0.307756876,Application Support Engineer
5.0,5.0,5.0,5.0,0.819244075,0.240820666,0.279236312,0.037747513,0.606177663,0.022843067,0.445118308,0.139292868,0.322257052,0.233826752,Application Support Engineer
5.0,5.0,5.0,5.0,0.775376701,0.409948906,0.268978181,0.052078503,0.617461693,0.053553669,0.385082319,0.127137644,0.253035261,0.214669262,Application Support Engineer
5.0,5.0,5.0,5.0,0.706838253,0.39888808,0.311661861,0.047507641,0.644714746,0.069148153,0.376890427,0.136248956,0.310435559,0.181936339,Application Support Engineer
5.0,5.0,5.0,5.0,0.739035739,0.366985706,0.392931313,0.074201979,0.642433965,0.079714342,0.392118157,0.155691162,0.308056525,0.242074667,Application Support Engineer
5.0,5.0,5.0,5.0,0.7326511,0.400373762,0.174649333,0.046383378,0.627421429,0.112477783,0.28993027,0.184914845,0.337547295,0.209181688,Application Support Engineer
5.0,5.0,5.0,5.0,0.746886377,0.278067102,0.309874817,0.078863841,0.558923805,0.05423181,0.332887746,0.205632767,0.269830502,0.21562074,Application Support Engineer
1.0,1.0,1.0,1.0,0.78998582,0.282451477,0.327952465,0.155913922,0.515662785,0.111832719,0.356672148,0.245364731,0.384814687,0.234920517,Application Support Engineer
1.0,1.0,1.0,1.0,0.670755662,0.522801215,0.513300365,0.102744002,0.729184635,0.125772123,0.325447245,0.105452376,0.309944934,0.20587248,Application Support Engineer
1.0,1.0,1.0,1.0,0.707373745,0.476892811,0.45590422,0.202062962,0.621021122,0.116942502,0.45329221,0.145411939,0.302456518,0.292687797,Application Support Engineer
1.0,1.0,1.0,1.0,0.813185501,0.286933478,0.267696847,0.039618885,0.542376399,0.039272401,0.43360408,0.150692312,0.334429899,0.232092022,Application Support Engineer
1.0,1.0,1.0,1.0,0.672370688,0.475670385,0.37998898,0.101136332,0.583124908,0.099947144,0.430397799,0.115535833,0.328435051,0.21394943,Application Support Engineer
1.0,1.0,1.0,1.0,0.725870767,0.404913979,0.315804092,0.077542219,0.569543745,0.096070389,0.456986636,0.209714543,0.510200715,0.108643236,Application Support Engineer
0.0,0.0,0.0,0.0,0.705715777,0.295593258,0.317235578,0.078402411,0.562021978,0.04447218,0.39298369,0.144470093,0.330689026,0.212667589,Application Support Engineer
0.0,0.0,0.0,0.0,0.730923544,0.338586651,0.325070828,0.104939903,0.61384723,0.090844889,0.398803944,0.166345775,0.351153591,0.222227757,Application Support Engineer
0.0,0.0,0.0,0.0,0.657404103,0.42714514,0.430861918,0.161204475,0.518638272,0.117347719,0.512738504,0.169607862,0.327063674,0.273158641,Application Support Engineer
0.0,0.0,0.0,0.0,0.652411076,0.591010711,0.550184539,0.151155404,0.714051672,0.092001501,0.364782292,0.120858715,0.275391301,0.224039591,Application Support Engineer
0.0,0.0,0.0,0.0,0.609525805,0.715860707,0.549060119,0.346954316,0.726653899,0.229394458,0.478244323,0.062673911,0.252147315,0.428442277,Application Support Engineer
0.0,0.0,0.0,0.0,0.8154937,0.441264388,0.537502269,0.194300398,0.584363003,0.055758711,0.474651807,0.13408339,0.316346667,0.2399473,Application Support Engineer
3.0,3.0,3.0,3.0,0.671263014,0.493737847,0.466647168,0.167743884,0.713866782,0.106816728,0.320151338,0.164443616,0.307393961,0.182960587,Application Support Engineer
3.0,3.0,3.0,3.0,0.766015725,0.531548301,0.456945365,0.29996154,0.698771239,0.109291849,0.229316879,0.081778703,0.181424919,0.195313719,Application Support Engineer
3.0,3.0,3.0,3.0,0.743310577,0.33680304,0.329929516,0.079298876,0.603713112,0.076354516,0.358365749,0.191515097,0.276233604,0.222803578,Application Support Engineer
3.0,3.0,3.0,3.0,0.751555029,0.365997449,0.292249141,0.052744145,0.630021556,0.054774985,0.334642466,0.119382905,0.297740958,0.21662206,Application Support Engineer
3.0,3.0,3.0,3.0,0.72670986,0.453314495,0.441076606,0.070797917,0.704415872,0.068588776,0.346117758,0.118934995,0.323296419,0.198334703,Application Support Engineer
3.0,3.0,3.0,3.0,0.855417277,0.485295852,0.52527174,0.190255926,0.607557038,0.05022418,0.53455894,0.106883407,0.28962847,0.278651221,Application Support Engineer
2.0,2.0,2.0,2.0,0.68799449,0.68108499,0.55281859,0.264045634,0.672107372,0.23201754,0.41474006,0.121044312,0.237029681,0.262919054,Application Support Engineer
2.0,2.0,2.0,2.0,0.71708999,0.430651109,0.408521621,0.047267516,0.689486226,0.071985058,0.410854647,0.144766244,0.368975729,0.209541051,Application Support Engineer
2.0,2.0,2.0,2.0,0.62612897,0.645621797,0.492500782,0.155946123,0.836944513,0.17013681,0.26026297,0.161052821,0.308985073,0.242279915,Application Support Engineer
2.0,2.0,2.0,2.0,0.661364848,0.498642452,0.381613133,0.154613755,0.626898359,0.131800565,0.34064901,0.171667727,0.274555449,0.228149285,Application Support Engineer
2.0,2.0,2.0,2.0,0.7559071,0.501409129,0.48485522,0.364627465,0.411261215,0.164792512,0.589135363,0.184145244,0.413984665,0.352882932,Application Support Engineer
2.0,2.0,2.0,2.0,0.603625659,0.310261464,0.346326573,0.108859948,0.594106658,0.139116293,0.35401545,0.214150185,0.419351794,0.169019258,Application Support Engineer
4.0,4.0,4.0,4.0,0.768874206,0.637803153,0.709992829,0.538449501,0.611946452,0.203303816,0.477497992,0.099727135,0.303890332,0.307756876,Application Support Engineer
4.0,4.0,4.0,4.0,0.819244075,0.240820666,0.279236312,0.037747513,0.606177663,0.022843067,0.445118308,0.139292868,0.322257052,0.233826752,Application Support Engineer
4.0,4.0,4.0,4.0,0.775376701,0.409948906,0.268978181,0.052078503,0.617461693,0.053553669,0.385082319,0.127137644,0.253035261,0.214669262,Application Support Engineer
4.0,4.0,4.0,4.0,0.706838253,0.39888808,0.311661861,0.047507641,0.644714746,0.069148153,0.376890427,0.136248956,0.310435559,0.181936339,Application Support Engineer
4.0,4.0,4.0,4.0,0.739035739,0.366985706,0.392931313,0.074201979,0.642433965,0.079714342,0.392118157,0.155691162,0.308056525,0.242074667,Application Support Engineer
4.0,4.0,4.0,4.0,0.7326511,0.400373762,0.174649333,0.046383378,0.627421429,0.112477783,0.28993027,0.184914845,0.337547295,0.209181688,Application Support Engineer
5.0,5.0,5.0,5.0,0.746886377,0.278067102,0.309874817,0.078863841,0.558923805,0.05423181,0.332887746,0.205632767,0.269830502,0.21562074,Application Support Engineer
5.0,5.0,5.0,5.0,0.78998582,0.282451477,0.327952465,0.155913922,0.515662785,0.111832719,0.356672148,0.245364731,0.384814687,0.234920517,Application Support Engineer
5.0,5.0,5.0,5.0,0.670755662,0.522801215,0.513300365,0.102744002,0.729184635,0.125772123,0.325447245,0.105452376,0.309944934,0.20587248,Application Support Engineer
5.0,5.0,5.0,5.0,0.707373745,0.476892811,0.45590422,0.202062962,0.621021122,0.116942502,0.45329221,0.145411939,0.302456518,0.292687797,Application Support Engineer
5.0,5.0,5.0,5.0,0.813185501,0.286933478,0.267696847,0.039618885,0.542376399,0.039272401,0.43360408,0.150692312,0.334429899,0.232092022,Application Support Engineer
5.0,5.0,5.0,5.0,0.672370688,0.475670385,0.37998898,0.101136332,0.583124908,0.099947144,0.430397799,0.115535833,0.328435051,0.21394943,Application Support Engineer
1.0,1.0,1.0,1.0,0.725870767,0.404913979,0.315804092,0.077542219,0.569543745,0.096070389,0.456986636,0.209714543,0.510200715,0.108643236,Application Support Engineer
1.0,1.0,1.0,1.0,0.705715777,0.295593258,0.317235578,0.078402411,0.562021978,0.04447218,0.39298369,0.144470093,0.330689026,0.212667589,Application Support Engineer
1.0,1.0,1.0,1.0,0.730923544,0.338586651,0.325070828,0.104939903,0.61384723,0.090844889,0.398803944,0.166345775,0.351153591,0.222227757,Application Support Engineer
1.0,1.0,1.0,1.0,0.657404103,0.42714514,0.430861918,0.161204475,0.518638272,0.117347719,0.512738504,0.169607862,0.327063674,0.273158641,Application Support Engineer
1.0,1.0,1.0,1.0,0.652411076,0.591010711,0.550184539,0.151155404,0.714051672,0.092001501,0.364782292,0.120858715,0.275391301,0.224039591,Application Support Engineer
1.0,1.0,1.0,1.0,0.609525805,0.715860707,0.549060119,0.346954316,0.726653899,0.229394458,0.478244323,0.062673911,0.252147315,0.428442277,Application Support Engineer
0.0,0.0,0.0,0.0,0.8154937,0.441264388,0.537502269,0.194300398,0.584363003,0.055758711,0.474651807,0.13408339,0.316346667,0.2399473,Application Support Engineer
0.0,0.0,0.0,0.0,0.671263014,0.493737847,0.466647168,0.167743884,0.713866782,0.106816728,0.320151338,0.164443616,0.307393961,0.182960587,Application Support Engineer
0.0,0.0,0.0,0.0,0.766015725,0.531548301,0.456945365,0.29996154,0.698771239,0.109291849,0.229316879,0.081778703,0.181424919,0.195313719,Application Support Engineer
0.0,0.0,0.0,0.0,0.743310577,0.33680304,0.329929516,0.079298876,0.603713112,0.076354516,0.358365749,0.191515097,0.276233604,0.222803578,Application Support Engineer
0.0,0.0,0.0,0.0,0.751555029,0.365997449,0.292249141,0.052744145,0.630021556,0.054774985,0.334642466,0.119382905,0.297740958,0.21662206,Application Support Engineer
0.0,0.0,0.0,0.0,0.72670986,0.453314495,0.441076606,0.070797917,0.704415872,0.068588776,0.346117758,0.118934995,0.323296419,0.198334703,Application Support Engineer
3.0,3.0,3.0,3.0,0.855417277,0.485295852,0.52527174,0.190255926,0.607557038,0.05022418,0.53455894,0.106883407,0.28962847,0.278651221,Application Support Engineer
3.0,3.0,3.0,3.0,0.68799449,0.68108499,0.55281859,0.264045634,0.672107372,0.23201754,0.41474006,0.121044312,0.237029681,0.262919054,Application Support Engineer
3.0,3.0,3.0,3.0,0.71708999,0.430651109,0.408521621,0.047267516,0.689486226,0.071985058,0.410854647,0.144766244,0.368975729,0.209541051,Application Support Engineer
3.0,3.0,3.0,3.0,0.62612897,0.645621797,0.492500782,0.155946123,0.836944513,0.17013681,0.26026297,0.161052821,0.308985073,0.242279915,Application Support Engineer
3.0,3.0,3.0,3.0,0.661364848,0.498642452,0.381613133,0.154613755,0.626898359,0.131800565,0.34064901,0.171667727,0.274555449,0.228149285,Application Support Engineer
3.0,3.0,3.0,3.0,0.7559071,0.501409129,0.48485522,0.364627465,0.411261215,0.164792512,0.589135363,0.184145244,0.413984665,0.352882932,Application Support Engineer
2.0,2.0,2.0,2.0,0.603625659,0.310261464,0.346326573,0.108859948,0.594106658,0.139116293,0.35401545,0.214150185,0.419351794,0.169019258,Application Support Engineer
2.0,2.0,2.0,2.0,0.768874206,0.637803153,0.709992829,0.538449501,0.611946452,0.203303816,0.477497992,0.099727135,0.303890332,0.307756876,Application Support Engineer
2.0,2.0,2.0,2.0,0.819244075,0.240820666,0.279236312,0.037747513,0.606177663,0.022843067,0.445118308,0.139292868,0.322257052,0.233826752,Application Support Engineer
2.0,2.0,2.0,2.0,0.775376701,0.409948906,0.268978181,0.052078503,0.617461693,0.053553669,0.385082319,0.127137644,0.253035261,0.214669262,Application Support Engineer
2.0,2.0,2.0,2.0,0.706838253,0.39888808,0.311661861,0.047507641,0.644714746,0.069148153,0.376890427,0.136248956,0.310435559,0.181936339,Application Support Engineer
2.0,2.0,2.0,2.0,0.739035739,0.366985706,0.392931313,0.074201979,0.642433965,0.079714342,0.392118157,0.155691162,0.308056525,0.242074667,Application Support Engineer
4.0,4.0,4.0,4.0,0.7326511,0.400373762,0.174649333,0.046383378,0.627421429,0.112477783,0.28993027,0.184914845,0.337547295,0.209181688,Application Support Engineer
4.0,5.0,4.0,4.0,0.746886377,0.278067102,0.309874817,0.078863841,0.558923805,0.05423181,0.332887746,0.205632767,0.269830502,0.21562074,Application Support Engineer
4.0,1.0,4.0,4.0,0.78998582,0.282451477,0.327952465,0.155913922,0.515662785,0.111832719,0.356672148,0.245364731,0.384814687,0.234920517,Application Support Engineer
4.0,0.0,4.0,4.0,0.670755662,0.522801215,0.513300365,0.102744002,0.729184635,0.125772123,0.325447245,0.105452376,0.309944934,0.20587248,Application Support Engineer
4.0,3.0,4.0,4.0,0.707373745,0.476892811,0.45590422,0.202062962,0.621021122,0.116942502,0.45329221,0.145411939,0.302456518,0.292687797,Application Support Engineer
